Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Venezuela, RB",VEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.629580043080995,0.692572065516921,0.812908356749419,0.856118923496674,1.01682077512924,1.0979014360775,1.6928441923417,1.83789035134824,2.25730024603062,2.39074070939547,2.34808129158276,2.69880592228919,..,..,..
Vietnam,VNM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,45.2166710590716,40.5057501306848,49.1619175326852,53.6078191814294,61.4404120409444,68.3260026837632,58.3379979848705,57.0185934869057,63.2679423027994,..,..,..,..,..,..
Vietnam,VNM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.0136666541169,15.5416884474647,12.2527656721421,6.49480757483201,3.6464757947586,4.0386909199344,0.339053528875526,0.366854153978433,0.486029109555528,..,..,..,..,..,..
Vietnam,VNM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Vietnam,VNM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,16.399984940326,14.4504704652378,23.2819309420047,29.4294441050703,42.270986171525,41.5964663784106,33.4863339037536,33.4066563966611,33.2104669141392,..,..,..,..,..,..
Vietnam,VNM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,54.7833289409284,59.4942498693152,50.8380824673148,46.3921808185706,38.5595879590556,31.580811092888,41.5460521054904,42.8767957582488,36.6139754571609,..,..,..,..,..,..
Vietnam,VNM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,11.8030194646286,10.5135912179822,13.6272209185384,17.6835675015272,15.5229500746608,22.6908453854182,24.5126105522414,23.2450829362663,29.5714462791047,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,957.003752825607,1005.79683967588,1058.9851467131,1121.49189356553,1194.96050362825,1273.34550945501,1883.30853693784,1975.07905769895,2085.10134910739,2191.81969879195,2317.369068961,2456.79122406845,2604.22416586283,2655.76777384579,..
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,43205.7246740388,43036.1815136022,44466.2872190216,46021.5905731819,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35073.6306566799,35961.5807697163,..,..
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2436.00301500982,2153.45983948477,1836.96555016904,2041.59224218685,2426.41565630382,2632.24627423958,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2917.8877968317,..
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.797859920268003,0.841594455388211,0.82087721737154,0.91651298833221,0.94165351081182,0.963823496763582,1.04783404153924,1.03432967692048,0.536269296401475,0.400468047029966,0.361417938135093,0.326681762802864,..,..,..
"Yemen, Rep.",YEM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..
"Yemen, Rep.",YEM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100,100,100,100,100,100,67.9802376191036,61.443892231232,60.1952684941795,..,..,..,..,..,..
"Yemen, Rep.",YEM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,32.0197623808964,38.556107768768,39.8047315058205,..,..,..,..,..,..
"Yemen, Rep.",YEM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
"Yemen, Rep.",YEM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2383.7480841131,2404.08647368392,2427.52480257208,2446.68431814425,2471.61701718373,2536.18883521019,2348.51758494916,2282.69186795947,1601.83006281162,1415.83937562859,1311.84341890845,1290.92523850809,..,..,..
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.173772088976686,0.171152850999659,0.174995606881119,0.185666542888971,0.182673844681001,0.19314717207237,0.28405758302772,0.311692501321284,0.319282188147263,0.34161502260312,0.414747987493242,0.446065443448411,..,..,..
Zambia,ZMB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0.615542446781226,0.629485081203575,0.625536612289955,0.62582741605488,0.564174894217207,0.593106535362578,0.142857142857143,2.83697758095765,3.00617605476598,..,..,..,..,..,..
Zambia,ZMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.436009233136702,0.440639556842503,0.429289831963694,0.4212299915754,0.41137752703338,0.414055505819159,0.142857142857143,2.83697758095765,3.00617605476598,..,..,..,..,..,..
Zambia,ZMB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Zambia,ZMB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Zambia,ZMB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,99.3844575532188,99.3705149187964,99.37446338771,99.3741725839451,99.4358251057828,99.4068934646374,99.8571428571429,97.1630224190423,96.993823945234,..,..,..,..,..,..
Zambia,ZMB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.179533213644524,0.188845524361073,0.19624678032626,0.20459742447948,0.152797367183827,0.17905102954342,0,0,0,..,..,..,..,..,..
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,773.720726408006,793.804886959221,808.44023995377,842.693703136691,879.005397654472,918.310354951369,1321.24883795217,1340.81098148927,1338.29092708188,1347.74808611214,1354.40711529643,1368.60175641733,1348.73835686195,1273.87955763706,..
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.15305481252255,1.16572539233369,1.04481293874928,0.849592216600281,0.812817998402817,0.870271068322738,0.925816482499597,0.894256225384953,0.897598359769294,0.783302583301985,0.718570495664028,0.849792905399696,..,..,..
Zimbabwe,ZWE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,54.3388134381701,62.4968378446749,55.6422499126587,39.265825662007,43.3995267002778,47.567740558993,46.0606060606061,44.394574107321,47.275723555464,..,..,..,..,..,..
Zimbabwe,ZWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.943531093638313,0.417404502909183,0.174682659834634,0.170473917490624,0.216071612305793,0.256027309579689,0.595611285266458,0.538599640933573,0.494386651560408,..,..,..,..,..,..
Zimbabwe,ZWE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Zimbabwe,ZWE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
Zimbabwe,ZWE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,45.6611865618299,37.5031621553251,44.3577500873413,60.734174337993,56.6004732997222,52.432259441007,52.2048066875653,54.1691601835228,51.3956123184674,..,..,..,..,..,..
Zimbabwe,ZWE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.3952823445318,62.0794333417657,55.467567252824,39.0953517445164,43.183455087972,47.3117132494133,45.4649947753396,43.8559744663874,46.7813369039036,..,..,..,..,..,..
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1696.75326246938,1715.0562066148,1558.54688597736,1290.65562372578,1211.88811792455,1137.30318034404,1435.06266340408,1443.61777661556,1445.06970213198,1433.60877622062,1479.37605645489,1529.0263737276,1414.82909928095,1307.01362967584,..
Africa Eastern and Southern,AFE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.900399149757883,0.971980786600712,0.975749134955925,1.00996289646531,1.05718153490629,1.03299842832055,1.03183309057281,1.0411447920002,0.987393167382925,0.971016455310255,0.959978016817397,0.933541201136227,..,..,..
Africa Eastern and Southern,AFE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,73.4974716348688,72.9150127977174,72.2349163041194,73.2131860121571,73.163299816486,73.1456022054432,68.4532024375605,66.5848124732792,65.9063964892756,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.01612756149856,1.78029836846886,1.59973797590871,1.68116002861702,2.02779067775118,2.08158545722648,3.12188566845359,3.19227679716654,3.32966863660722,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,4.67971803302343,3.77956391594725,4.02485481937081,4.06813098459341,4.090780740852,3.39505265286809,3.731343775564,3.57885778121873,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.000719403233362556,0.000705208305988852,0.00134262524205515,0.000963783696894908,0.112331951507122,0.347532176278713,0.862605419829449,1.09021026509215,1.37240524194731,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.0819880970814,14.5424530819491,15.057877745959,13.924104330273,13.8909017854161,14.6255128406428,18.6916357485399,19.6886473528755,19.5349843477032,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,71.4806246701369,71.1340092209425,70.6338357029686,71.5310621998432,71.0231771872277,70.716484571938,64.4687113492775,62.3023254110205,61.2043226107211,..,..,..,..,..,..
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1238.55186151013,1249.55812798827,1266.27686828006,1269.71482051833,1306.95764251037,1354.00572792033,1527.75057132202,1546.13337867026,1549.03794037642,1538.58917515954,1536.36268587729,1533.51418349254,1525.1655160705,1442.74831008953,..
Africa Western and Central,AFW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.447243620092775,0.47413968480147,0.474875185600127,0.47459226537591,0.474318246383295,0.50945830203757,0.504655298587815,0.507671120670619,0.480743071312896,0.472959364018388,0.476437768956377,0.515544238958445,..,..,..
Africa Western and Central,AFW,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,37.2952700357224,37.3035691081003,40.7717453424834,41.6138868179984,44.7645467043043,45.4952469771433,52.4533254736592,54.3912705686204,59.0046432728722,..,..,..,..,..,..
Africa Western and Central,AFW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.12597560687031,5.37757506880766,4.48231930790242,4.82778745551732,4.80878328316175,5.75273998847007,6.68920067687155,7.20539315430573,7.58829847277315,..,..,..,..,..,..
Africa Western and Central,AFW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Africa Western and Central,AFW,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,31.8217270220578,31.5987483266586,35.9903258661115,36.4578896503007,39.6563153778687,39.4365719775059,45.4366037677956,46.859500720914,51.1290372855397,..,..,..,..,..,..
Africa Western and Central,AFW,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,47.9977715916038,46.5348287630018,41.3762205081314,40.7977978039284,40.4254858419642,38.9486249976693,29.8793548906731,29.5919273226989,26.3100881432214,..,..,..,..,..,..
Africa Western and Central,AFW,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.34756740679432,0.327245712634072,0.299100168469457,0.328209712180323,0.299448043273809,0.305935011167375,0.327521028992051,0.326376693400608,0.28730751455934,..,..,..,..,..,..
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1193.34516225251,1222.5216749993,1308.22950622598,1344.05235574443,1413.26810067425,1455.93048067074,1837.27358431556,1894.16998169127,1894.3101949536,1846.31666617559,1839.10375420898,1843.54575760053,1852.63357393843,1788.64406130283,..
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.16330493711316,3.28250948039699,3.34722679774357,3.36172777072511,3.47423984595025,3.70429792604365,4.49519443939826,4.60019065903552,4.61796354463472,4.57030837009204,4.52835061157416,4.43871596541357,..,..,..
Arab World,ARB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,87.5417677532965,89.4408237943882,91.0225657413442,91.5781598256627,91.7333465947839,90.0853538734945,87.057507375065,86.2433897653434,86.100436770305,..,..,..,..,..,..
Arab World,ARB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,34.5278470724391,32.0013935311835,33.197387414932,32.6112253221678,31.6342642767731,27.5042222626921,22.8127066597771,23.1662068182909,20.5098184498828,..,..,..,..,..,..
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
Arab World,ARB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,51.0907559251247,55.0380310684151,55.5904160102666,56.7999464081284,57.9209905673018,60.5437284686299,63.0350443483141,61.5925258712412,64.0714218284369,..,..,..,..,..,..
Arab World,ARB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,4.38936134503233,4.49702696534352,3.65106258058486,3.81062394712385,3.75890025354014,4.32286023693058,3.39073692282828,2.83490847880908,2.43845551579809,..,..,..,..,..,..
Arab World,ARB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.92316475573276,2.40139919478956,2.23476231614561,2.16698809536645,2.17809175070905,2.03740314217249,1.20975636697385,1.48465707581122,1.51919649198532,..,..,..,..,..,..
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4833.3703265855,4811.06543467001,4737.79377070635,4854.86523225892,5175.9933470156,5333.22666105839,6142.05891690084,6165.9532394023,6220.71663600231,6292.43893403025,6229.11448045394,6258.31571207774,6266.94996118401,5824.17854816002,..
Caribbean small states,CSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.03110008987507,5.21718157240242,5.26422089076613,5.20073655299872,5.26505584229321,5.78110379928862,5.8119007793422,5.60539757547387,5.46232676843348,5.03206254724437,4.87631094431737,5.01703440813194,..,..,..
Caribbean small states,CSS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8155.83384468981,8263.50221983265,8500.78350326771,8915.00612732572,9203.39000625754,9472.49878698431,10102.6091290135,10102.3357739216,10141.4153938201,9960.51799263242,9907.31255228227,10032.4868405689,10036.4171208905,9166.65717875957,..
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.53438652674119,6.68651055037216,6.6003332412395,6.91428613927647,6.92427459743055,6.92735535480872,6.32693497097964,6.1420625006842,6.24998268897351,6.37248993580012,6.6259439670661,6.59723248598714,..,..,..
Central Europe and the Baltics,CEB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,69.3811405798573,68.6804204681407,66.8831345578929,68.6283207216545,66.4819896563534,65.7068034708034,59.3627464717383,56.4941066469611,58.3001690838923,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.18418373252762,3.81174826707581,2.93241030154287,2.92425526682155,2.13202238666857,1.91177765890484,0.804273362405879,0.67820418082285,0.854239359116117,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,19.1532939139309,19.9996346931879,21.7864385096605,21.4375118028625,21.2833751674448,20.7779875956802,20.0311707124642,20.549931382455,13.653416742317,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,6.7756330452079,6.93649141072358,7.78535881651114,8.06591157624759,8.30006112548933,8.53715388102251,7.40056521167414,6.19820021673234,7.10130835653038,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,9.34513868054456,9.20002374494278,9.17739176983483,7.4686318341319,9.39858587697737,10.3679403973937,9.91189854644458,10.6711593025786,9.13311161688085,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,59.4213238021218,57.9321807903413,56.1653654398389,57.6381538785853,56.0499061441955,55.2578719308761,51.1579078976583,49.6177022494059,50.3446213682458,..,..,..,..,..,..
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7411.72330202248,7695.47410288124,8025.24146591776,8379.31781092914,8892.70627994084,9364.54510042293,11646.6681053367,12019.3545444521,12522.6610570363,12940.1793021539,13605.04666242,14244.0240611986,14844.3166255076,14309.7710287353,..
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.56098479245728,1.56824422996647,1.5928686024676,1.62952199451405,1.68952790935676,1.73434264190639,2.125598135122,2.20357369871968,2.19477663690869,2.1998322271289,2.24769667688375,2.27814572017231,..,..,..
Early-demographic dividend,EAR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,75.4563764253521,76.72651526177,77.3624511625904,77.7410930152841,77.2811975662265,76.8324539250604,77.0799123192994,77.8011249549692,78.1911247341352,..,..,..,..,..,..
Early-demographic dividend,EAR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.4846923238903,15.6700097714059,14.8299045849204,13.7727985721222,13.1966831374704,13.0433378453877,11.3055351365244,10.0748362592354,9.07356504029089,..,..,..,..,..,..
Early-demographic dividend,EAR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2.10732290040412,2.12707886554246,2.0586977111797,1.99811365524281,1.89943062175028,1.75012165549461,1.8980961666594,1.78402603348655,0.264383022428893,..,..,..,..,..,..
Early-demographic dividend,EAR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,25.7109139497338,27.3245247314654,28.9005404479601,30.9333797483494,31.5038003570895,31.4598889433744,31.0116891050754,31.7749875060119,32.5891297553649,..,..,..,..,..,..
Early-demographic dividend,EAR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,18.9337321927687,17.9782450739951,17.5104948372497,17.3497761593976,17.8892606324279,18.3406678838706,15.7930185056518,14.6787959264835,14.0032796053453,..,..,..,..,..,..
Early-demographic dividend,EAR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,33.260770151728,33.7319807588987,33.6320061297099,33.0349146948126,32.5807140716666,32.3292271362983,34.7626880776997,35.9513011897219,36.5284299384794,..,..,..,..,..,..
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2161.78206949239,2144.9101494837,2146.05755256462,2224.18210785542,2324.74962738375,2422.0184157829,3049.06012851363,3133.86482054514,3229.29901147662,3335.19590440488,3441.55833070242,3521.7838977814,3556.83962055297,3353.96238386981,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.16843592989046,3.25985221796207,3.40922573364815,3.7175930823515,4.08430407646288,4.41376194758394,6.28252289166933,6.22185304796646,6.16912317631479,6.14069697615609,6.21089714462381,6.33395129685591,..,..,..
East Asia & Pacific,EAS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,72.4213370552828,72.5333192639206,74.0133430082932,76.1570521571418,75.3811862696399,75.5724679494,77.8480602994889,76.0411613503397,74.5973770664018,..,..,..,..,..,..
East Asia & Pacific,EAS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.18358392441345,8.13404611370183,7.86040095964812,7.34384582567449,6.75120205657518,5.9653616024922,2.31608613190821,1.94140474018777,1.68147258389946,..,..,..,..,..,..
East Asia & Pacific,EAS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,13.5013113690376,12.8455045225791,11.8749001698926,10.4442566621812,10.6458984438339,10.6771359909147,3.55903660837882,3.78600376794627,1.94661360680194,..,..,..,..,..,..
East Asia & Pacific,EAS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,13.8393904497413,13.8521417326189,14.2066236351565,14.0082049532943,13.4394533267106,12.6023550034265,13.4938059865554,13.6423381681667,13.524058335297,..,..,..,..,..,..
East Asia & Pacific,EAS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.5082663285555,12.44772879479,11.8032357101441,11.2360859621625,11.8330127365536,11.4300921522589,13.6721717834146,14.9625500671711,15.2284389605397,..,..,..,..,..,..
East Asia & Pacific,EAS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,49.3983626811281,50.5471314175999,51.9463184134885,54.8050013781731,55.1905308863541,57.0047513434813,62.0381681810253,60.4574184419853,59.3918461472054,..,..,..,..,..,..
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5006.54807089272,5126.03692957215,5306.10810616265,5524.93431752527,5805.09481692509,6102.32047387749,8863.58521196558,9214.65336531777,9579.47437135492,9955.70144434479,10384.904491908,10809.7656370096,11188.9880176958,11125.996237203,..
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.27399405957402,2.37555836004195,2.52541271533183,2.85847122046329,3.2430688566993,3.60235455620023,5.56003795725899,5.53129589708455,5.48585372798749,5.45748930484867,5.53805493759211,5.69296670448873,..,..,..
East Asia & Pacific (excluding high income),EAP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,81.2524379303156,79.4388014669162,80.5753317201345,82.2305131960434,81.3849582929608,81.6875251340475,77.5544349154996,75.2549624242018,73.804564651607,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.52229545331426,4.93760119643752,4.78946548016471,4.28764163301328,4.63140861887882,3.70222820609072,0.806791292128011,0.744299804652731,0.597312163669796,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.97327077346518,0.935396713624457,1.21661274105925,1.84352767408101,1.88721225928655,1.77186288938422,1.79461499269155,2.04151419691363,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,8.80450386979841,8.69203690689173,8.55483034799432,8.40382694065578,7.72392537703762,7.46660244706755,6.53351895160309,6.67294402997128,7.11903784909008,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,16.27432943449,18.2123431908716,16.882238797443,14.7095150527603,15.5719597613584,15.3608176755318,16.5384577405648,18.1432569628771,18.3951231011475,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,66.9256386072029,65.8091633635869,67.2310358919755,69.5390446223743,69.0296242970443,70.5186944808892,70.2141246717685,67.8377185895778,66.0882146388471,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2095.72287313319,2221.42743142185,2379.63621060471,2571.03941785923,2783.18230686369,3036.84892739287,5775.77205024537,6129.01676868497,6488.66696825982,6863.8914709831,7268.46819674923,7691.30217246479,8089.02990537295,8161.2996036311,..
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.26316908356349,2.36496723716043,2.51884372876744,2.85564861052515,3.24462946266198,3.60705430944879,5.61579402287736,5.58480069607808,5.54175301404863,5.51062203588241,5.59586974338248,5.75470589523112,..,..,..
